843434192367637_1490718074305909,"הוא לא גידל אותם, אלא אכל דורבן. 
לא כתוב מה עלה בגורלו אח״כ.
(ברזיל)",http://bit.ly/2noiZVC,"אכל עקיצה: מה גרם לנחש לגדל קוצים?

http://bit.ly/2noiZVC"
843434192367637_1073690106008710,"התייבשות ושפעת. לפי העדויות היא כנראה תשרוד.",http://celebs.walla.co.il/item/2912442,"הלם: למה הובהלה הזמרת מריה קארי לבית החולים??? כנסו לכל הפרטים>>>

http://celebs.walla.co.il/item/2912442"
843434192367637_1073688422675545,"לא. 
זה תרגיל שיווקי לקידום משקה של חברה דרא״פית בשם FutureLife.",http://bit.ly/1NJ8mrr,"תמונות ברשת: עב"ם התרסק בדרום אפריקה? http://bit.ly/1NJ8mrr"
843434192367637_1073657346011986,""אל תסתובב בטיילת זה מקום מסוכן"

האו"ם לישראל: "אל תסתובבו במזה"ת, זה מקום מסוכן", תנו עוד בתגובות.

תודה ל-Ori Indursky",http://bit.ly/1LQcGxB,"עכו : קצין בחיל הים הותקף בטיילת - לא תאמינו מה היתה תגובת המשטרה

http://bit.ly/1LQcGxB"
843434192367637_1073625079348546,"לא ידוע- הנושא עדיין בחקירה. 
החוקרים בצ'ילה מעריכים שככל הנראה מדובר בתופעה ויראלית וקטלנית שהתרחשה באפריל. לא נמצאו סימנים המרמזים על התערבות אנושית.",http://bit.ly/1OGKeD1,"אסון הלווייתנים הגדול: 330 נסחפו לחוף ומתו. מה גרם למותם? http://bit.ly/1OGKeD1"
843434192367637_1073428992701488,"הוא אמר לו: "אמנת ז'נבה קובעת שחייל שבוי חייב למסור אך ורק את שמו, דרגתו ומספרו האישי. אם אתה תירה בי, תצטרך לירות בכולנו, כי אנו יודעים מי אתה וכשהמלחמה תסתיים תוכרז כפושע מלחמה"
קליקבייט שואה זה רע!",http://www.haaretz.co.il/news/education/.premium-1.2789877,"אחרי שרודי אדמונדס נפל בשבי הנאצים, הוא נדרש להסגיר את חבריו היהודים. גם כשאקדח הוצמד לראשו הוא עדיין סירב ואף מצא דרך מבריקה להשתיק את מפקד המחנה הגרמני"
843434192367637_1073398136037907,"קנדל ג׳נר עם 3.2 מיליון לייקים (תמונה בתגובות).
3 תמונות מהעשירייה הן תמונות של טיילור סוויפט+ חתולה ⬇️.",http://bit.ly/1O430Bb,"מי הגיע/ה למקום הראשון במצעד האינסטגרם העולמי?   http://bit.ly/1O430Bb

בתמונה: טיילור סוויפט עם חתולה - במקום הרביעי"
843434192367637_1073337436043977,"לפי דוח מבקר המדינה, חזן מסר תצהיר שקרי כיוון שלא דיווח על הוצאותיו בפריימריז של הליכוד, מלבד דמי רישום בסך 7000₪. מדובר בעבירה פלילית שדינה 3 שנות מאסר.
חזן בתגובה: ״לא ידעתי, אני צעיר״.",http://bit.ly/1HGvCDX,"אורן חזן ממשיך להסתבך http://bit.ly/1HGvCDX"
843434192367637_1073302756047445,"כתבה ממומנת (לכאורה) על מבצע הגרלות של הדקה ה-90. 
קליקבייט לפרסומת - זהו, אין להם לאן להתדרדר יותר :-(",http://bit.ly/1PvoeOA,"כרטיס טיסה רק בדולר אחד! >>> 
http://bit.ly/1PvoeOA"
843434192367637_1073247909386263,"עשרות זרעים "חיים" של דלעת.
בתמונה: פוטושופ גרוע של דלעת שגדלה מהזרעים על רקע כלי חימר.",http://tiny.cc/gbgz6x,"ארכיאולוגים מצאו כד עתיק בן 800 שנה ובתוכו תגלית הכי בלתי צפויה

http://tiny.cc/gbgz6x"
843434192367637_1073154492728938,"בבצרה, עיראק (יושלם ויאוכלס עד 2025)",http://travel.walla.co.il/item/2911707,"."
843434192367637_1073144262729961,"הם עונו לפני שנרצחו.
בכתבה יש פרטים מאוד כללים, והפניה לסרט "Munich 1972 & Beyond" שחושף מסמכים חדשים שהתגלו עם פרטים נוספים.
כשאתה Israel Hayom ישראל היום הכל כשר לקליק-בייט.",http://bit.ly/1Rkad5D,"פרטים מזעזעים על רצח הספורטאים במינכן נחשפים היום לראשונה >>>
http://bit.ly/1Rkad5D"
843434192367637_1073143326063388,"טכנאי מחשבים שהתקין תוכנות ריגול אצל לקוחותיו.
ליצירת קשר עם Israel Police - משטרת ישראל:09-7473486 פקס: 09-7473360.
ואם אתם כבר מתקשרים, תעשו טובה ותבקשו שיבדקו את ההטרדות של Israel Hayom ישראל היום",http://bit.ly/1YGTXhd,"המשטרה מבקשת את עזרת הציבור במציאת אנשים נוספים שנפלו קורבן למעשיו של החשוד בתמונה >>> http://bit.ly/1YGTXhd"
843434192367637_1072851936092527,"עד 24 חודשי מאסר, וקנסות בטווח שבין 10-25k.
שניים מהנאשמים לא הורשעו וישהו במעון סגור לטווח של עד שנתיים.",http://bit.ly/1NFSuG7,"בית המשפט המחוזי בתל אביב גזר את דינם של 10 קטינים שביצעו אונס קבוצתי בבת 12 >>> http://bit.ly/1NFSuG7"
843434192367637_1072805442763843,"יו״ר הרשימה המשותפת, ח"כ איימן עודה (המגזין Foreign Policy)",http://bit.ly/1lVr3vA,"כבוד: ח"כ ישראלי ברשימת 100 הוגי הדעות הגדולים בעולם >>

http://bit.ly/1lVr3vA

(צילום: דודי ועקנין)"
843434192367637_1072701626107558,"דגל של דאעש.",http://bit.ly/1NZHSw7,"כשהמקעקע שמע מה רוצה לקעקע על עצמו הלקוח התל אביבי, הוא מייד קרא למשטרה >>>
 http://bit.ly/1NZHSw7"
843434192367637_1072690272775360,"בעת שקיבל אזרחות קנדית, מחה דרור בן נתן על החובה להשבע אמונים למלכה (הנחשבת באופן סמלי לראש המדינה).
המלכה בתגובה: "הסתבך".",http://bit.ly/1Or7k2c,"הפרופסור הישראלי שהסתבך עם המלכה http://bit.ly/1Or7k2c"
843434192367637_1072655266112194,"היום: גשם לפרקים, מלווה בסופות רעמים יחידות. אחר הצהריים ייחלש הגשם. הטמפרטורות יירדו. 
מחר: מעונן חלקית ללא שינוי ניכר בטמפרטורות. ייתכן טפטוף קל בצפון ובמרכז. 
לנצח: בישר"ה ימשיכו בקליקבייטים.",http://bit.ly/21pD8tx,"תחזית מזג האוויר לימים הקרובים >>>
http://bit.ly/21pD8tx"
843434192367637_1072530156124705,"סבלה מכאבי ראש, בחילות ועייפות עקב תסמונת רגישות לקרינה אלקטרומגנטית (EHS), והתאבדה בעקבות כך. 

הטרגדיה שלנו: Israel Hayom ישראל היום ממשיכים במסורת היפה של קליקבייט אסונות.",http://bit.ly/1lUOrJM,"ג'ני בת ה-15 נחשפה לגלי האינטרנט האלחוטי, דבר שקורה כמעט לכולנו באופן יום-יומי, אך הדבר הביא בסופו של דבר לטרגדיה נוראית >>>
http://bit.ly/1lUOrJM"
843434192367637_1072488049462249,"היא חשבה שהוא מציע לה נישואים וטיסה לחו״ל, ולמעשה הוא זרק אותה. 
היתה צריכה לחשוד בבחירת הפסקול it must have been love של רוקסט. 

סרטון בתגובות.",http://tech.walla.co.il/item/2911015,"."
843434192367637_1072332522811135,"כדי שיהיה לקשישים הממתינים בתחנה איפה לשבת. 
הילד יניב קנדימוב- 1. עיריית פתח תקווה- 0.",http://bit.ly/1NhLrNs,"למה ילד קשר כיסא לעמוד בתחנת אוטובוס? http://bit.ly/1NhLrNs

צילום: mynet"
843434192367637_1072281369482917,"הוא הודיע על התפטרותו מהכנסת.",http://htz.li/41r,"הקריירה הפוליטית של ינון מגל הסתיימה ממש עכשיו>>  http://htz.li/41r"
843434192367637_1072265562817831,"לא כתוב.",http://bit.ly/1Iil5ij,"מתי להגיד "אני אוהב אותך" בפעם הראשונה http://bit.ly/1Iil5ij"
843434192367637_1072054406172280,"כי כולם צריכים לעבור בדיקה ביטחונית ודווקא אותה הצלם תפס. 
תיאוריות קונספירציה + תמונות של פיטר גריפין בתגובות יתקבלו בברכה.",http://bit.ly/1MXVqby,"למה ג'ני צ'רוואני נאלצה לעבור בדיקה בטחונית באירוע מתוקשר?>>http://bit.ly/1MXVqby"
843434192367637_1072035039507550,"האבקה הלבנה היא סודיום פרוקסיד, שהופכת לחמצן כשהיא באה במגע עם המים. הדגים מקבלים מכה גדולה של אוויר לגוף, וזה מה שמאפשר להם לחזור לקפוץ ולשחות.
מדע גדול, בקטנה, מחכים לאישורכם.",http://news.walla.co.il/item/2909098,"."
843434192367637_1071959322848455,"קורין גדעון, מגישה בתכנית של גיא פינס

(תמונה בתגובות)",http://bit.ly/1YBrxFi,"נבחרה המחליפה של אסי עזר ב"האח הגדול" http://bit.ly/1YBrxFi"
843434192367637_1071954596182261,"נפגש עם ראשי ארגון שפועל מישראל למען נפגעי אסונות טבע.",http://celebs.walla.co.il/item/2911127,"תכינו את השטיח האדום, השחקן שון פן נוחת הערב בישראל! 

לכבוד מה? כנסו ל>>> http://celebs.walla.co.il/item/2911127 לכל הפרטים על הביקור של זוכה האוסקר והאקס של מדונה"
843434192367637_1071945166183204,"59.7% מכלל הנבחנים.
אוניברסיטת תל אביב במקום הראשון עם 96% מעבר, לאחר מכן העברית (94%), חיפה, בר אילן והבינתחומי (85%).

Scumbag ynet - בתגובות",http://www.themarker.com/law/1.2787227,"כמה סטודנטים הצליחו לעבור  את הבחינה הקשה ביותר של לשכת עורכי הדין בישראל?"
843434192367637_1071919206185800,"הוא פיקטיבי.",http://tech.walla.co.il/item/2910894,"."
843434192367637_1071889692855418,"קוראים לה אייסיס (דאעש)",http://bit.ly/1PUmr5u,"למה חברת נוטלה סירבה להדפיס את שמה של הילדה בת ה-5 הזו על התווית? >>>
http://bit.ly/1PUmr5u"
843434192367637_1071846372859750,"Phuc Dat Bich",http://bit.ly/1SjFc05,"לא תאמינו איך קוראים לאיש הזה!!! >>> http://bit.ly/1SjFc05"
843434192367637_1071834956194225,"שם בפיתה רק טחינה, לא שילם כי קיבל את המנה על חשבון הבית.",http://bit.ly/1NggDMU,"ראש הממשלה בנימין נתניהו ביקר במתחם שרונה התל אביבי והזמין מנת פלאפל במסעדת "ג'ינה". אז מה הוא שם בפיתה והאם הוא שילם על המנה? צפו >> http://bit.ly/1NggDMU
אוכל ורק אוכל"
843434192367637_1071799422864445,"הוא לא איים לרצוח את אשתו אלא עכביש. 

תמלול השיחה שלו עם משטרת סידני בתגובות.",http://news.walla.co.il/item/2910357,"."
843434192367637_1071628462881541,"מחזור קליקבייט של Israel Hayom ישראל היום מיום שלישי בבוקר. 

בונוס לוואלה! חדשות: זאת לא איזה, זאת אישה. 

האמ;לק המקורי מיום שלישי בתגובות.",http://news.walla.co.il/item/2909384,"."
843434192367637_1071541736223547,"יש שם כבל מתוח.",http://bit.ly/1NUpULt,"התאונה ששיגעה את הרשת: התעלומה נפתרה http://bit.ly/1NUpULt"
843434192367637_1071165496261171,"אובייסלי- עוד ביצה ⬇️.",http://food.walla.co.il/item/2909397,"."
843434192367637_1070971079613946,"שבת שלום.",https://www.facebook.com/this.is.amlk/photos/a.854961931214863.1073741828.843434192367637/1070971079613946/?type=3,""
843434192367637_1070891502955237,"בנו את האתר באמצעות הפלטרפורמה הישראלית "WIX".",http://bit.ly/1Sn6r9Q,"פאדיחה: הקימו אתר אינטרנט במטרה להחרים את ישראל - ושכחו פרט מביך >> 

http://bit.ly/1Sn6r9Q"
843434192367637_1070728616304859,"חלקם כן וחלקם לא. 
במיוחד לא דומות- הילדות מהפרסומת של חברת Honest ש nana10 החליטו שהם בנותיה של ג'סיקה אלבה (למרות שבכיתוב מתואר כי זה קידום של החברה). דוגמא בתגובות.",http://bit.ly/1Hp7eGO,"מה אתם אומרים - האם ילדי הסלבס דומים להוריהם? כנסו >> http://bit.ly/1Hp7eGO"
843434192367637_1070436863000701,"סי היימן נפרדה מבעלה רועי שוחט. 
עוד בכתבה:
-איילה חסון תוחלף ע״י אורן נהרי בהגשת מהדורת ״יומן״ בערוץ הראשון, כנראה לתמיד.
-מסימיליאנו די מטאו, זוכה ״מסטר שף״ מתכנן פתיחת מסעדה איטלקית (מפתיע) בת״א (מפתיע).",http://bit.ly/1lLo493,"לאחר 20 שנה - הזמרת הישראלית סי היימן נפרדת מבעלה >>> http://bit.ly/1lLo493"
843434192367637_1070420166335704,"שיום אחד הוא נחתך בגילוח ואז הפרמדיקים גילו שיש לו דם מלכותי (ממשפחת המלוכה).
מדובר בתחרות שקרים שנערכה בבריטניה.",http://bit.ly/1kUynHO,"אל תאמינו לו: זה האיש השקרן ביותר בעולם

מה הוא כבר סיפר?    http://bit.ly/1kUynHO"
843434192367637_1070062359704818,"קיבלה איומים ונאלצה לשכור שומר ראש. (אנגליה)",http://bit.ly/1XeGEY5,"צעירה פרסמה הודעה דרמטית: "רוצה לעבור עיקור". היא לא תיארה לעצמה שזה ייגמר בצורה כל כך הזויה >> 

http://bit.ly/1XeGEY5"
843434192367637_1070013063043081,"אחד הטייסים שנפלטו מהמטוס שהופל בגבול טורקיה הוחזר לבסיס בסוריה, השני נרצח ע"י מורדים ג'יהאדיסטים",http://bit.ly/1P8qPOd,"רוסיה חושפת מה עלה בגורל הטייסים שנפלטו מהמטוס שנפגע >> 

http://bit.ly/1P8qPOd"
843434192367637_1070000949710959,"אובססיה שפיתחה האנה קרפנטר (18) כלפי השגת מבנה גוף שברירי ורזה, כמו אצל הידועניות שהעריצה גרמה לה להתאבד (בריטניה)",http://bit.ly/1kSVemZ,"אלפי תמונות יכלו לחזות את הטרגדיה: החלום הגדול הסתיים בהתרסקות נוראית של הצעירה המבריקה שהיה לה הכל >> 

http://bit.ly/1kSVemZ"
843434192367637_1069977823046605,"אחרי פגישה לילית בינו לבין יו"ר הבית היהודי, הודיע הבוקר מגל כי יפסיק את עבודתו כיו"ר הסיעה אך ימשיך לכהן כח"כ. "שגיתי בהתנהלות בלתי ראויה, קל וחומר כשליח ציבור" 
בנט בתגובה: לא אישרתי להתנצל",http://bit.ly/1MQFxDE,"בעקבות הסערה בפייסבוק - ח"כ מגל בהודעה דרמטית >>>
http://bit.ly/1MQFxDE"
843434192367637_1069971569713897,"לדבר עליו.",http://bit.ly/1N67TZU,"אחרי פרסום פרשיות חמורות ולעג לנכים : זה הדבר היחיד שאנחנו יכולים וצריכים לעשות כמוצא אחרון >> 

http://bit.ly/1N67TZU
(צילום: יוסי זליגר)"
843434192367637_1069805719730482,"*כתוצאה משוד שהסתבך ולא מפיגוע טרור.",http://bit.ly/1NbHmif,"לאחר הפיגועים הרצחניים בפריז - אירוע ירי ובני ערובה בצרפת >>>
http://bit.ly/1NbHmif"
843434192367637_1069752839735770,"הכלב אכל את החיפושיות, ולא מדובר בזן חדש שעלול להזיק לכלבים.
התמונה בתגובות",http://tech.walla.co.il/item/2909383,"."
843434192367637_1069716779739376,"נרצחה במכות כשנתפסה בניסיון בריחה מבעלה, לוחם דאעש סורי, לו נישאה אחרי שהגיעה מוינה להצטרף לדאעש",http://bit.ly/1QG9IDD,"לפני כשנה נעלמו עקבותיה, ולאט לאט התברר שבת ה-17 הפכה ל"נערת הפוסטר" של דאעש. כעת נחשפת הטרגדיה הגדולה >> 

http://bit.ly/1QG9IDD"
843434192367637_1069664123077975,"כחלק ממסע הפרסום לסדרה החדשה של אמזון "האיש במצודה הרמה" המתארת מציאות אלטרנטיבית שבה היטלר ניצח במלחמת העולם השנייה והנאצים שולטים בעולם, כוסו מושבי הרכבת התחתית בניו יורק בדגלי ארה"ב הנאצית ויפן האימפריאלית.",http://e.walla.co.il/item/2909607,"כחלק ממסע הפרסום ל"האיש במצודה הרמה", כוסו מושבי הרכבת התחתית בניו יורק בדגלי ארה"ב הנאצית ויפן האימפריאלית. הנוסעים הגיבו בזעם"
843434192367637_1069632876414433,"אם שכולה ששלחה הודעה מגעגוע לבנה, חייל (אמריקאי) שנהרג, קיבלה תשובה מחייל אחר שאמר שהוא קיבל את מספרו של בנה. השניים המשיכו להתכתב והתיידדו.",http://bit.ly/1MOqXN2,"סיפור מריר-מתוק: האם סימסה לבנה המת – וקיבלה תשובה >> http://bit.ly/1MOqXN2"
843434192367637_1069572063087181,"מכרה את הבית בזמן שנסע לארה"ב. וזה קרה בבריטניה. 
הבעל בתגובה: פעם אחרונה שאני מתחתן עם איטלקייה. 
טל מוסרי: לי זה לא קרה. תודה לערוץ הילדים.",http://bit.ly/1XlzcoB,"לורה גילתה שבעלה בוגד בה, כשהוא חזר לבית הוא לא האמין למה שהיא עשתה לו >>>
http://bit.ly/1XlzcoB"
843434192367637_1069571419753912,"היא סבלה מפגיעה חמורה בלבלב (וכתוצאה מזה הפכה לסכרתית) ועלולה לסבול מבעיות פוריות בעתיד.
אבל אין כמו לעשות קליקבייט ממישהי שלקחה מינון יתר של תרופה (קרה בבריטניה).",http://bit.ly/1OokScN,"שימו לב- תרופה שמשתמשים בה מיליונים: המחיר הנורא ששילמה נערה שהשתמשה ברואקוטן נגד פצעי בגרות >> 

http://bit.ly/1OokScN
(צילום: שאטרסטוק)"
843434192367637_1069408269770227,"נתחדת ען אלמנגל פי אלערביה - נאומו של ינון מגל בערבית בכנסת. סרטון בתגובות.

ערוץ 7 דווקא ניסיון נחמד, עזרתם לנו להעביר לקוראים שיעור בערבית.

עמ;לק יתכבדו בפירוש משלהם למשפט הזה בערבית.",http://bit.ly/1MNnCOd,"نتحدث عن المنجل في العربية >>> http://bit.ly/1MNnCOd"
843434192367637_1069385483105839,"כבר סיפרנו לכם בבוקר, אבל משום מה בישר"ה החליטו לשחזר את הקליקבייט, אז נאמלק שוב: 6 טון טבק, העלמת מס בשווי כ-2 מלש"ח",http://bit.ly/1QDqpzx,"מסלול ירוק ? מה מצאו מוכסי המכס כשפתחו את המכולה 
ממצרים ? >>>
http://bit.ly/1QDqpzx"
843434192367637_1069307759780278,"תמונה בתגובות.

הזדמנות להודות לאלו שכן פרסמו פוסט עם תמונה: Nrg, חדשות 2, mako, ידיעות אחרונות Yedioth Ahronoth, רשת, גלובס - Globes, Calcalist כלכליסט, TheMarker Online",http://bit.ly/1HhWp9t,"בנק ישראל חושף - כיצד יראה שטר ה-200 החדש >>>
 http://bit.ly/1HhWp9t"
843434192367637_1069241079786946,""אנחנו לא רוצים להפנות את גבנו לערים שהצביעו לליכוד בבחירות האחרונות".
או לפי שי ודרור: "שוחד בדיעבד".

טיפ שלנו: בתגובה לפוסט ח״כ מיקי זוהר Micki Zohar מתלונן על בחירת התמונה הלא מחמיאה.",https://www.facebook.com/ShayGottliebLea/photos/a.240936949239.138931.169911959239/10154360876714240/?type=3,"השיחה המפתיעה של שי ודרור הבוקר - לא תאמינו מה ח״כ מיקי זוהר Micki Zohar אמר..

אל תפספסו- goo.gl/722Qho
מפלגת הליכוד
שי גולדשטיין - המקלט ללא הפסקה
שי ודרור
103FM רדיו ללא הפסקה"
843434192367637_1069217239789330,"6 טון טבק, העלמת מס בשווי כ-2 מלש"ח",http://bit.ly/1QDqpzx,"בודקי המכס של רשות המסים היו בהלם ממה שמצאו בתוך 50 ספות >>> 
http://bit.ly/1QDqpzx"
843434192367637_1069196463124741,"3 לביבות מטוגנות= סופגניה.",http://bit.ly/1kPpVtk,"מה פחות יזיק לכם לבריאות: סופגניה או לביבה? >> http://bit.ly/1kPpVtk
nana10 לייף סטייל"
843434192367637_1069167573127630,"ריהאנה.
סתם, קורין גדעון, שמנחה לצדו של גיא פינס את תכניתו בערוץ 10.",http://bit.ly/1PJbdkf,"ה"אחות הגדולה" - מי היא המתמודדת המובילה למלא את מקומו של המנחה הפורש אסי עזר? >>>
http://bit.ly/1PJbdkf"
843434192367637_1069158779795176,""אף אחד לא היה נחמד אליי כל כך כבר הרבה זמן". (קליפורניה)",http://bit.ly/1T9mYir,"מקס העלה את חסר הבית לרכבו, ומה שהוא אמר לו גרם ל-10 מיליון גולשים לצפות ולהתרגש

http://bit.ly/1T9mYir"
843434192367637_1068961949814859,"אחרי שנורה בבטנו פעם אחת, הנשק הפסיק לעבוד והתוקף נמלט.
(ניו אורלינס, ארה"ב)",http://bit.ly/1X6V1gX,"פיטר גולד ניסה להציל אישה משוד אלים, אלא שהשודד השתלט עליו במהרה וכיוון את הנשק לראשו - מה שקרה אח"כ הוא לא פחות מנס:

http://bit.ly/1X6V1gX"
843434192367637_1068894303154957,"Alopecia areata 
(https://en.wikipedia.org/wiki/Alopecia_areata)",http://bit.ly/1O9YnKp,"זה לא סרטן: המחלה שגורמת לכל השיער בגוף לנשור

http://bit.ly/1O9YnKp"
843434192367637_1068812673163120,"בגלל השואה.",http://celebs.walla.co.il/item/2908820,"למה אילנית לוי לא רוצה לקבל מאלירז שדה הצעת נישואים בברלין? צפו>>>

http://celebs.walla.co.il/item/2908820"
843434192367637_1068748386502882,"תמונות רגילות מחיי היום יום. 
אחרי שהתחיל ירדה כמות העוקבים שלה ירדה מ13k ל10k. אחרי שהתפרסמה כי התבכיינה על זה, נהיו לה 81k עוקבים. 

לינק לפרופיל אינסטגרם שלה בתגובות.",http://bit.ly/1P06Pgw,"התמונות שהבריחו אלפי עוקבים מחשבון האינסטגרם של הדוגמנית >>

http://bit.ly/1P06Pgw"
843434192367637_1068692739841780,"1. פי הטבעת. 
2. בפה.",http://bit.ly/1kOgc6w,"מחקר ענק: מה הדרך הכי מדויקת למדוד חום?   bit.ly/1kOgc6w"
843434192367637_1068556993188688,"בתי כנסת נסגרו מחשש לבטחון היהודים.",http://bit.ly/1N0FJ2o,"מה שקרה השבת לקהילה היהודית בבריסל, לא קרה מאז מלחמת העולם השנייה >> http://bit.ly/1N0FJ2o

צילום: epa"
843434192367637_1068459973198390,"אמ;לק לאמ;לק- אף פעם. 

לפי הכתבה כאשר הילד לא מדבק. אבל כידוע הכי טוב זה לשאול מומחים מטעם חברת תרופות בכתבה ממומנת.",http://bit.ly/1Ng4bTQ,"ללכת לגן או להישאר בבית: מתי אפשר לשלוח את הילד לגן כשהוא חולה? המומחים עונים>> http://bit.ly/1Ng4bTQ"
843434192367637_1068316679879386,""החלטתי לצאת לחופשת לידה של חודשיים לאחר הולדת בתי"",http://bit.ly/1N25Muh,"ההחלטה הדרמטית של מארק צוקרברג

http://bit.ly/1N25Muh"
843434192367637_1068062509904803,"ריד אווינג (הבחור שמשחק את דילן, החבר של היילי) היה מכור לניתוחים פלסטיים. ואף רופא לא בירר איתו אם הבעיה היא נפשית. 
תמונת לפני ו״אחרי״ בתגובות.",http://bit.ly/1OVUABT,"ההתמכרות של שחקן "משפחה מודרנית" http://bit.ly/1OVUABT"
843434192367637_1067913416586379,"רשימת משתמשי התוסף שאימלקו וקיבלו הכי הרבה הצבעות השבוע.
התקנת התוסף לכרום: https://goo.gl/rcVLCt",https://goo.gl/rcVLCt,""
843434192367637_1067549666622754,"ניסוי אחד התברר כהונאה. אותם אנשים עשו עוד הרבה סרטונים, אך לא הוכח שהם הונאה.

הצינור ? מכם לא ציפינו!",http://tiny.cc/srqf6x,"התרגשתם מ״הניסויים החברתיים״ שהשיגו מליוני צפיות? 

עכשיו נחשף שמדובר באחת ההונאות הגדולות בהיסטוריה של הרשת.
לסיפור המלא: http://tiny.cc/srqf6x"
843434192367637_1067520489959005,"מבחן.
מדהים כל פעם חדש הקליק בייט וידאו הזה.",http://news.walla.co.il/item/2908218,"נמצאה היולדת הקשוחה בעולם - לא תאמינו מה היא עשתה בזמן הלידה
http://news.walla.co.il/item/2908218"
843434192367637_1067421963302191,"כי מצד ימין למעלה אולי רואים עב"ם.",http://bit.ly/1S5ZZnE,"זו התמונה שמשגעת את הרשת בימים האחרונים http://bit.ly/1S5ZZnE"
843434192367637_1067395986638122,"טיימס סקוואר ניו יורק.

מקור מודיעיני מוסר שאת בנק המטרות שלהם הם מקבלים מ-TripAdvisor.",http://news.walla.co.il/item/2908061,"."
843434192367637_1067358073308580,"בובת וודו ומכתב איומים מבן זוגה לשעבר",http://bit.ly/1MD8naB,"תושבת המרכז הבחינה בכניסה לביתה בקופסה מסתורית, כשפתחה אותה היא נמלאה אימה וחשש לחייה >>>
http://bit.ly/1MD8naB"
843434192367637_1067131159997938,"בבריטניה, האפליקציה חייבה אותה בטעות על 4000 שעות במקום על אחת. כספה הוחזר.

האירוניה : האישה חנתה כדי להיפגש עם יועץ פיננסי לגבי לקיחת משכנתא!",http://bit.ly/1PAmV0C,"החניה היקרה ביותר בעולם: אישה נדרשה לשלם באפליקציה 39 אלף שקל על שעת חניה http://bit.ly/1PAmV0C"
843434192367637_1067085093335878,"כתב סטטוס מתנצל, ופנה למחלקת הפיקוח שירשמו לו דו״ח.",http://bit.ly/1MmNd2u,"ראש עיריית חיפה, יונה יהב, חנה במקום אסור. אזרח תיעד את הרגע - וכך הגיב ראש העירייה >>>
 http://bit.ly/1MmNd2u"
843434192367637_1066958356681885,"הולכת.",http://bit.ly/1Yg5cwZ,"החיים שאחרי: מה עושה מיכל אנסקי?

http://bit.ly/1Yg5cwZ"
843434192367637_1066905846687136,""מחלת סייבר" (cybersickness), הגרסה הדיגיטלית של מחלת ים. המומחים טוענים כי המצב מאופיין בבחילות, חוסר יציבות וסחרחורות בשל צפייה בתנועות מהירות על גבי מסכי סמארטפונים.",http://bit.ly/1QLM0EX,"נקמת האייפונים: המחלה ש- 80% סובלים ממנה, והתעשייה ניסתה לטאטא מתחת לשטיח >> 

http://bit.ly/1QLM0EX
(צילום: שאטרסטוק)"
843434192367637_1066896850021369,"ביקשה ממנו לטפל בבתם בת השמונה, והוא הבטיח לה שיטפל.",http://bit.ly/1WYnrd9,"בעל מסעדה יהודי בפריז ראה איך אשתו מתה בזרועותיו, רגע לפני שנפרדה ממנו הייתה לה רק בקשה אחת 

http://bit.ly/1WYnrd9"
843434192367637_1066871200023934,"עיריות ירושלים ובני ברק, מחשש להשחתה.",http://bit.ly/1j6TViA,"מי העלים את ג'ניפר לורנס מ"משחקי הרעב"?

http://bit.ly/1j6TViA"
843434192367637_1066675430043511,"המחיר ההתחלתי מתחיל ממליון שקלים, והערכה שהמחיר הסופי יהיה בין שניים לארבעה מיליון שקלים.",http://s.reshet.tv/1QKii3m,"כמה שווה טיוטה של מגילת העצמאות?

http://s.reshet.tv/1QKii3m"
843434192367637_1066629586714762,"מסוגל להבין שאלות מורכבות כמו:
"Who was the US president when Gabi Amrani was born?"
תשובה: http://goo.gl/tneVZ4 (לזה לא תקבלו מאיתנו אמ;לק 3:) )",http://bit.ly/1H6vpKf,"גוגל השיקה היום שינוי שישנה את הדרך שבה תחפשו מידע במנוע החיפוש הפופולרי >>> http://bit.ly/1H6vpKf"
843434192367637_1066549106722810,"צ'רלי שין.",http://bit.ly/1X3fPAP,"נחשף הכוכב ההוליוודי שפורסם כי הוא נשא HIV >>>
http://bit.ly/1X3fPAP"
843434192367637_1066487363395651,"עוברת לערוץ 10
עמ;לק בתגובה: עוד 0. כמו כן 'מתחרים'.",http://bit.ly/1Yey1Ke,"סערה בעולם התקשורת הישראלי: איילה חסון עוזבת את הערוץ הראשון ועוברת אל המתחרים >>>
http://bit.ly/1Yey1Ke"
843434192367637_1066459603398427,"אדם שרצה להוכיח לאשתו שהוא בבית המשפט (בדיון של חברו) ולא בוגד בה, צילם סלפי באולם המשפטים ונידון לשבעה ימי מאסר על  "זלזול בוטה בבית המשפט". (בריטניה)
בתמונה: אמ;לק  ועמ;לק",http://bit.ly/1MjqZOT,"הסלפי ששלח את בעליו לכלא >> 
http://bit.ly/1MjqZOT"
843434192367637_1066458710065183,"הסיפור הוא התמונה. זוג (לבן, מבוגר) ראה צעיר מסתבך עם קשירת העניבה, והקשיש עזר לו. 
לא שווה קליק בייט?",http://bit.ly/1NAzYc9,"הסיפור מאחורי התמונה שמרגשת מיליוני אנשים בעולם >> 

http://bit.ly/1NAzYc9"
843434192367637_1066449853399402,"... באולפנת צביה באשקלון.
נשבעים לכם שזה לא עמ;לק.

תודה ל-Eyal Kopelevich",http://bit.ly/1N86E2o,""תחזית מטרידה": סערה עזה של 36 שעות בדרך, לימודים בוטלו >>

